"producto","variedad","Precio Mayorista","Precio Minorista","Procedencia","observaciones","fecha","Mercado"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","Santa Cruz","","20/06/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","20/06/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","20/06/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","20/06/2013","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","38   Bs.-/Arroba (@)","Santa Cruz","","20/06/2013","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","20/06/2013","Trinidad"
"Durazno","Criollo","0   Bs.-/Caja de 23 Kg","25   Bs.-/Kilo","Santa Cruz","","20/06/2013","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","20/06/2013","Trinidad"
"Frejol","Mantecoso","0   Bs.-/qq","14   Bs.-/Kilo","Santa Cruz","","20/06/2013","Trinidad"
"Frejol","Negro","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","20/06/2013","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","20/06/2013","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","62   Bs.-/Arroba (@)","Santa Cruz","","20/06/2013","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","68   Bs.-/100 U.","Santa Cruz","","20/06/2013","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","20/06/2013","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","20/06/2013","Trinidad"
"Limon","Amarillo","0   Bs.-/100 U.","6   Bs.-/25 U.","Santa Cruz","","20/06/2013","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","20/06/2013","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","10   Bs.-/3 Libras","Santa Cruz","","20/06/2013","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","20/06/2013","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","20   Bs.-/Docena","Beni","medianos","20/06/2013","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","20/06/2013","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","grande","20/06/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","18   Bs.-/Kilo","Santa Cruz","","20/06/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","","20/06/2013","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","20/06/2013","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","20/06/2013","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","Santa Cruz","","20/06/2013","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","35   Bs.-/Arroba (@)","Santa Cruz","","20/06/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","20/06/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Santa Cruz","","20/06/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","12   Bs.-/Docena","Santa Cruz","grande","20/06/2013","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","35   Bs.-/Kilo","Beni","pollo mediano","20/06/2013","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","13   Bs.-/Kilo","Santa Cruz","","20/06/2013","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","mediano","20/06/2013","Trinidad"
"Tomate","Manzana","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","","20/06/2013","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","Santa Cruz","","20/06/2013","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","20/06/2013","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","20/06/2013","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","30   Bs.-/Arroba (@)","Beni","","20/06/2013","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","grande","20/06/2013","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Locotal","","20/06/2013","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","15   Bs.-/Amarro","Santa Cruz","chico el amarro ","19/06/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","Santa Cruz","","19/06/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","Santa Cruz","","19/06/2013","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","19/06/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","19/06/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","19/06/2013","Trinidad"
"Cebolla","Blanca","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","Santa Cruz","","19/06/2013","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","Santa Cruz","","19/06/2013","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","6   Bs.-/Unidad","Santa Cruz","mediano","19/06/2013","Trinidad"
"Durazno","Criollo","0   Bs.-/Caja de 23 Kg","25   Bs.-/Kilo","Santa Cruz","","19/06/2013","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","8   Bs.-/Kilo","Santa Cruz","frejol blanco o camba","19/06/2013","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","19/06/2013","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","60   Bs.-/Arroba (@)","Santa Cruz","princesa","19/06/2013","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","68   Bs.-/100 U.","Santa Cruz","segunda","19/06/2013","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","19/06/2013","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","19/06/2013","Trinidad"
"Lima","Criolla","0   Bs.-/100 U.","8   Bs.-/25 U.","Beni","","19/06/2013","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","8   Bs.-/25 U.","Beni","","19/06/2013","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","7   Bs.-/25 U.","Santa Cruz","","19/06/2013","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","9   Bs.-/3 Libras","Santa Cruz","","19/06/2013","Trinidad"
"Maiz","Duro","0   Bs.-/qq","3   Bs.-/Kilo","Santa Cruz","","19/06/2013","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","grande","19/06/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","19/06/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","3   Bs.-/Unidad","Santa Cruz","","19/06/2013","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","19/06/2013","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","19/06/2013","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","19/06/2013","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","38   Bs.-/Arroba (@)","Santa Cruz","","19/06/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","19/06/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Santa Cruz","","19/06/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","12   Bs.-/Docena","Beni","grande","19/06/2013","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","13   Bs.-/Kilo","Santa Cruz","","19/06/2013","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","grande","19/06/2013","Trinidad"
"Tomate","Manzana","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","","19/06/2013","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","Santa Cruz","","19/06/2013","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","19/06/2013","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","19/06/2013","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","25   Bs.-/Arroba (@)","Beni","","19/06/2013","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","35   Bs.-/Arroba (@)","Santa Cruz","chicas","19/06/2013","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","3   Bs.-/Kilo","Santa Cruz","","19/06/2013","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","","18/06/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","Santa Cruz","","18/06/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","Santa Cruz","","18/06/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","18/06/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","18/06/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","18/06/2013","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","Santa Cruz","","18/06/2013","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","18/06/2013","Trinidad"
"Durazno","Criollo","0   Bs.-/Caja de 23 Kg","25   Bs.-/Kilo","Santa Cruz","","18/06/2013","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","8   Bs.-/Kilo","Santa Cruz","","18/06/2013","Trinidad"
"Frejol","Mantecoso","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","18/06/2013","Trinidad"
"Frejol","Negro","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","18/06/2013","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","18/06/2013","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","60   Bs.-/Arroba (@)","Santa Cruz","","18/06/2013","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","68   Bs.-/100 U.","Santa Cruz","","18/06/2013","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","18/06/2013","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","18/06/2013","Trinidad"
"Limon","Amarillo","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","18/06/2013","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","18/06/2013","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","18/06/2013","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","18/06/2013","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Beni","","18/06/2013","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","18/06/2013","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","18/06/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","18/06/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","chica","18/06/2013","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","18/06/2013","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","18/06/2013","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","42   Bs.-/Arroba (@)","Santa Cruz","","18/06/2013","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","18/06/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","18/06/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Beni","","18/06/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","12   Bs.-/Docena","Beni","grande","18/06/2013","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","30   Bs.-/Kilo","Beni","pollo mediano 1/1/2kg","18/06/2013","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","13   Bs.-/Kilo","Santa Cruz","","18/06/2013","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","mediano","18/06/2013","Trinidad"
"Tomate","Manzana","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","","18/06/2013","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","","18/06/2013","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","18/06/2013","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","18/06/2013","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","35   Bs.-/Arroba (@)","Beni","","18/06/2013","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","18/06/2013","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Locotal","","18/06/2013","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","","17/06/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","Santa Cruz","","17/06/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","Santa Cruz","","17/06/2013","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","17/06/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","17/06/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","17/06/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","17/06/2013","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","Santa Cruz","","17/06/2013","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","grande","17/06/2013","Trinidad"
"Durazno","Criollo","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","Santa Cruz","maduritos","17/06/2013","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","17/06/2013","Trinidad"
"Frejol","Mantecoso","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","17/06/2013","Trinidad"
"Frejol","Negro","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","17/06/2013","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","17/06/2013","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","60   Bs.-/Arroba (@)","Santa Cruz","","17/06/2013","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","68   Bs.-/100 U.","Santa Cruz","","17/06/2013","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","3   Bs.-/Unidad","Santa Cruz","","17/06/2013","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","17/06/2013","Trinidad"
"Lima","Criolla","0   Bs.-/100 U.","7   Bs.-/25 U.","Beni","","17/06/2013","Trinidad"
"Limon","Amarillo","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","17/06/2013","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","17/06/2013","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","10   Bs.-/3 Libras","Santa Cruz","","17/06/2013","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Santa Cruz","a2 bs c/u","17/06/2013","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","17/06/2013","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","17/06/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","17/06/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","chica","17/06/2013","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","17/06/2013","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","17/06/2013","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","17/06/2013","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","17/06/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","17/06/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","2   Bs.-/3 Libras","Santa Cruz","","17/06/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","15   Bs.-/Docena","Santa Cruz","mediano","17/06/2013","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","35   Bs.-/Kilo","Santa Cruz","completo de 1/1/2kg","17/06/2013","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","13   Bs.-/Kilo","Santa Cruz","","17/06/2013","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","","17/06/2013","Trinidad"
"Tomate","Manzana","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","","17/06/2013","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","","17/06/2013","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","5   Bs.-/Kilo","Santa Cruz","","17/06/2013","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","17/06/2013","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","30   Bs.-/Arroba (@)","Beni","","17/06/2013","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","Santa Cruz","","17/06/2013","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Santa Cruz","","17/06/2013","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","15   Bs.-/Amarro","Santa Cruz","chico","14/06/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","Santa Cruz","","14/06/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","Santa Cruz","","14/06/2013","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","14/06/2013","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","Santa Cruz","","14/06/2013","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","14/06/2013","Trinidad"
"Durazno","Criollo","0   Bs.-/Caja de 23 Kg","25   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Frejol","Mantecoso","0   Bs.-/qq","12   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Frejol","Negro","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","14/06/2013","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","60   Bs.-/Arroba (@)","Santa Cruz","","14/06/2013","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","68   Bs.-/100 U.","Santa Cruz","","14/06/2013","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","","14/06/2013","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","14/06/2013","Trinidad"
"Limon","Amarillo","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","14/06/2013","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","14/06/2013","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","10   Bs.-/3 Libras","Santa Cruz","","14/06/2013","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Santa Cruz","","14/06/2013","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","14/06/2013","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","18   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","","14/06/2013","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","14/06/2013","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","14/06/2013","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","14/06/2013","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","14/06/2013","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","5   Bs.-/3 Libras","Santa Cruz","","14/06/2013","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","2   Bs.-/3 Libras","Santa Cruz","","14/06/2013","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","14   Bs.-/Docena","Santa Cruz","chico","14/06/2013","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","35   Bs.-/Kilo","Santa Cruz","completo","14/06/2013","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","13   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","","14/06/2013","Trinidad"
"Tomate","Manzana","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","14/06/2013","Trinidad"
"Yuca","Rosada","0   Bs.-/Bolsa (4@)","35   Bs.-/Arroba (@)","Beni","","14/06/2013","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","Santa Cruz","","14/06/2013","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Santa Cruz","","14/06/2013","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","","13/06/2013","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","Santa Cruz","","13/06/2013","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","Santa Cruz","","13/06/2013","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","13/06/2013","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","13/06/2013","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","5   Bs.-/Kilo","Santa Cruz","","13/06/2013","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","13/06/2013","Trinidad"
"Cebolla","Blanca","0   Bs.-/Bolsa (8@)","38   Bs.-/Arroba (@)","Santa Cruz","","13/06/2013","Trinidad"
