"producto","variedad","Precio Mayorista","Precio Minorista","Procedencia","observaciones","fecha","Mercado"
"Lechuga","Escarola","0   Bs.-/Canasta","5   Bs.-/Unidad","Santa Cruz","","09/02/2012","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","09/02/2012","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","09/02/2012","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","09/02/2012","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","40   Bs.-/Docena","Santa Cruz","","09/02/2012","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","09/02/2012","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","12   Bs.-/25 U.","La Paz","","09/02/2012","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","09/02/2012","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","","09/02/2012","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","09/02/2012","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","50   Bs.-/Arroba (@)","Santa Cruz","","09/02/2012","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","Santa Cruz","","09/02/2012","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","grandes","09/02/2012","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","24   Bs.-/Docena","Santa Cruz","grandes","09/02/2012","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","14   Bs.-/Kilo","Santa Cruz","sofia","09/02/2012","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","grandes","09/02/2012","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","verdoso grandesito","09/02/2012","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","10   Bs.-/3 Libras","Santa Cruz","","09/02/2012","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","4   Bs.-/Arroba (@)","Beni","","09/02/2012","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Santa Cruz","","09/02/2012","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","amarro grande","08/02/2012","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","Santa Cruz","","08/02/2012","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","12   Bs.-/3 Libras","Santa Cruz","","08/02/2012","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","08/02/2012","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","08/02/2012","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","08/02/2012","Trinidad"
"Cebolla","Blanca","0   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","Santa Cruz","","08/02/2012","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","Santa Cruz","","08/02/2012","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","grandes","08/02/2012","Trinidad"
"Durazno","Amarillo","0   Bs.-/Caja de 23 Kg","18   Bs.-/Kilo","Santa Cruz","","08/02/2012","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","4   Bs.-/3 Libras","Santa Cruz","","08/02/2012","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","08/02/2012","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","55   Bs.-/Arroba (@)","Santa Cruz","","08/02/2012","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","55   Bs.-/100 U.","Santa Cruz","primera","08/02/2012","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","","08/02/2012","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","5   Bs.-/Unidad","Santa Cruz","","08/02/2012","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","08/02/2012","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","08/02/2012","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","08/02/2012","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","08/02/2012","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","40   Bs.-/Docena","Santa Cruz","3 por Bs 10","08/02/2012","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","08/02/2012","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","08/02/2012","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","08/02/2012","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","","08/02/2012","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","12   Bs.-/25 U.","Santa Cruz","","08/02/2012","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","08/02/2012","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","Santa Cruz","","08/02/2012","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","45   Bs.-/Arroba (@)","Santa Cruz","","08/02/2012","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","6   Bs.-/3 Libras","Santa Cruz","","08/02/2012","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Santa Cruz","grandes","08/02/2012","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","24   Bs.-/Docena","Santa Cruz","grandes","08/02/2012","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","32   Bs.-/Kilo","Santa Cruz","","08/02/2012","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","13   Bs.-/Kilo","Santa Cruz","sofia","08/02/2012","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","grandes","08/02/2012","Trinidad"
"Tomate","Manzana","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","","08/02/2012","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","verdoso grandesito","08/02/2012","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","08/02/2012","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","10   Bs.-/3 Libras","Santa Cruz","","08/02/2012","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","40   Bs.-/Arroba (@)","Beni","","08/02/2012","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","50   Bs.-/Arroba (@)","Santa Cruz","","08/02/2012","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Santa Cruz","","08/02/2012","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","amarro grande","07/02/2012","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","","07/02/2012","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","5   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Azucar","Unagro","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","07/02/2012","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","07/02/2012","Trinidad"
"Cebolla","Blanca","0   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","Santa Cruz","","07/02/2012","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","Santa Cruz","","07/02/2012","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","40   Bs.-/Arroba (@)","Santa Cruz","","07/02/2012","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","grandes","07/02/2012","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","6   Bs.-/Unidad","Santa Cruz","","07/02/2012","Trinidad"
"Durazno","Amarillo","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Durazno","Criollo","0   Bs.-/Caja de 23 Kg","15   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","4   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","3   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","8   Bs.-/Kilo","Santa Cruz","frejol camba","07/02/2012","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","100   Bs.-/100 U.","Trinidad","gallina criollla","07/02/2012","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","90   Bs.-/100 U.","Beni","","07/02/2012","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","55   Bs.-/100 U.","Santa Cruz","primera","07/02/2012","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","55   Bs.-/100 U.","Santa Cruz","","07/02/2012","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","","07/02/2012","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","","07/02/2012","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","07/02/2012","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","07/02/2012","Trinidad"
"Lima","Criolla","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","07/02/2012","Trinidad"
"Lima","Criolla","0   Bs.-/100 U.","7   Bs.-/25 U.","Beni","","07/02/2012","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","07/02/2012","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","7   Bs.-/25 U.","Santa Cruz","","07/02/2012","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","07/02/2012","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","7   Bs.-/25 U.","Santa Cruz","","07/02/2012","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","35   Bs.-/Docena","Santa Cruz","","07/02/2012","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","25   Bs.-/Docena","La Paz","","07/02/2012","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","25   Bs.-/Docena","La Paz","","07/02/2012","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Maiz","Morocho (Culli)","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","07/02/2012","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","07/02/2012","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","","07/02/2012","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","10   Bs.-/25 U.","La Paz","","07/02/2012","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","07/02/2012","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","42   Bs.-/Arroba (@)","Santa Cruz","","07/02/2012","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","07/02/2012","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","07/02/2012","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","6   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","6   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Papaliza","Verde","0   Bs.-/Arroba (@)","6   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","2   Bs.-/3 Libras","Santa Cruz","grandes","07/02/2012","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","12   Bs.-/3 Libras","Beni","","07/02/2012","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","12   Bs.-/Docena","Beni","grandes","07/02/2012","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","12   Bs.-/Docena","Beni","","07/02/2012","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","13   Bs.-/Kilo","Santa Cruz","sofia","07/02/2012","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","14   Bs.-/Kilo","Santa Cruz","sofia","07/02/2012","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","grandes","07/02/2012","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","","07/02/2012","Trinidad"
"Tomate","Manzana","0   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Tomate","Manzana","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","4   Bs.-/Kilo","Santa Cruz","verdoso grandesito","07/02/2012","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","07/02/2012","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","35   Bs.-/Arroba (@)","Beni","","07/02/2012","Trinidad"
"Yuca","Blanca","70   Bs.-/Bolsa (4@)","25   Bs.-/Arroba (@)","Beni","","07/02/2012","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","40   Bs.-/Arroba (@)","Santa Cruz","","07/02/2012","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","50   Bs.-/Arroba (@)","Santa Cruz","","07/02/2012","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","3   Bs.-/Kilo","Santa Cruz","","07/02/2012","Trinidad"
"Acelga","Comun","0   Bs.-/Amarro","20   Bs.-/Amarro","Santa Cruz","amarro grande","06/02/2012","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","Santa Cruz","","06/02/2012","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","10   Bs.-/3 Libras","Santa Cruz","","06/02/2012","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","06/02/2012","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","06/02/2012","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","06/02/2012","Trinidad"
"Cebolla","Blanca","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","Santa Cruz","","06/02/2012","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","Santa Cruz","","06/02/2012","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","grandes","06/02/2012","Trinidad"
"Durazno","Amarillo","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","Santa Cruz","","06/02/2012","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","4   Bs.-/3 Libras","Santa Cruz","","06/02/2012","Trinidad"
"Frejol","Carioca","0   Bs.-/qq","8   Bs.-/Kilo","Santa Cruz","","06/02/2012","Trinidad"
"Frejol","Mantecoso","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","06/02/2012","Trinidad"
"Frejol","Negro","0   Bs.-/qq","8   Bs.-/Kilo","Santa Cruz","","06/02/2012","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","7   Bs.-/3 Libras","Santa Cruz","","06/02/2012","Trinidad"
"Harina","de Trigo","0   Bs.-/qq","52   Bs.-/Arroba (@)","Santa Cruz","","06/02/2012","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","90   Bs.-/100 U.","Trinidad","gallina criollla","06/02/2012","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","53   Bs.-/100 U.","Santa Cruz","primera","06/02/2012","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","","06/02/2012","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","4   Bs.-/Unidad","Santa Cruz","","06/02/2012","Trinidad"
"Lima","Criolla","0   Bs.-/100 U.","8   Bs.-/25 U.","Santa Cruz","","06/02/2012","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","06/02/2012","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","06/02/2012","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","06/02/2012","Trinidad"
"Maiz","Blanco","0   Bs.-/qq","10   Bs.-/Kilo","Santa Cruz","","06/02/2012","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","35   Bs.-/Docena","Santa Cruz","","06/02/2012","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","06/02/2012","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","06/02/2012","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","06/02/2012","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","","06/02/2012","Trinidad"
"Naranja","Criolla","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","06/02/2012","Trinidad"
"Oca","Amarilla","0   Bs.-/Arroba (@)","4   Bs.-/3 Libras","Santa Cruz","","06/02/2012","Trinidad"
"Papa","Desiree (Holandesa)","0   Bs.-/Bolsa (10@)","55   Bs.-/Arroba (@)","Santa Cruz","","06/02/2012","Trinidad"
"Papa","Waycha (Arinosa)","0   Bs.-/Bolsa (10@)","50   Bs.-/Arroba (@)","Santa Cruz","","06/02/2012","Trinidad"
"Papaliza","Amarilla","0   Bs.-/Arroba (@)","6   Bs.-/3 Libras","Santa Cruz","","06/02/2012","Trinidad"
"Pepino","Comun","0   Bs.-/Arroba (@)","3   Bs.-/3 Libras","Santa Cruz","grandes","06/02/2012","Trinidad"
"Pimenton","4 Puntas","0   Bs.-/Bolsa Grande","24   Bs.-/Docena","Santa Cruz","grandes","06/02/2012","Trinidad"
"Pollo","Criollo","0   Bs.-/Kilo","30   Bs.-/Kilo","Santa Cruz","polo completo","06/02/2012","Trinidad"
"Pollo","Granja","0   Bs.-/Kilo","13   Bs.-/Kilo","Santa Cruz","sofia","06/02/2012","Trinidad"
"Repollo","Hibrido","0   Bs.-/Unidad","8   Bs.-/Unidad","Santa Cruz","grandes","06/02/2012","Trinidad"
"Tomate","Manzana","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","","06/02/2012","Trinidad"
"Tomate","Pera","0   Bs.-/Caja de 18 Kg","5   Bs.-/Kilo","Santa Cruz","verdoso grandesito","06/02/2012","Trinidad"
"Trigo","Comun","0   Bs.-/Arroba (@)","8   Bs.-/Kilo","Santa Cruz","","06/02/2012","Trinidad"
"Vainita","Comun","0   Bs.-/Arroba (@)","10   Bs.-/3 Libras","Santa Cruz","","06/02/2012","Trinidad"
"Yuca","Blanca","0   Bs.-/Bolsa (4@)","35   Bs.-/Arroba (@)","Beni","","06/02/2012","Trinidad"
"Zanahoria","Chantenay","0   Bs.-/Bolsa (10@)","50   Bs.-/Arroba (@)","Santa Cruz","","06/02/2012","Trinidad"
"Zapallo","Quintalero","0   Bs.-/Kilo","4   Bs.-/Kilo","Santa Cruz","","06/02/2012","Trinidad"
"Achojcha","Comun","0   Bs.-/Bolsa (2@)","6   Bs.-/3 Libras","Santa Cruz","","04/02/2012","Trinidad"
"Aji","Rojo en Vaina Picante","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","04/02/2012","Trinidad"
"Arveja","Verde (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","04/02/2012","Trinidad"
"Azucar","Guabira","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","04/02/2012","Trinidad"
"Azucar","San Aurelio","0   Bs.-/qq","6   Bs.-/Kilo","Santa Cruz","","04/02/2012","Trinidad"
"Brocoli","Bola verde","0   Bs.-/Canasta","8   Bs.-/Unidad","Santa Cruz","","04/02/2012","Trinidad"
"Cebolla","Blanca","0   Bs.-/Bolsa (8@)","38   Bs.-/Arroba (@)","Santa Cruz","","04/02/2012","Trinidad"
"Cebolla","Roja","0   Bs.-/Bolsa (8@)","35   Bs.-/Arroba (@)","Santa Cruz","","04/02/2012","Trinidad"
"Coliflor","Bola de nieve","0   Bs.-/Canasta","7   Bs.-/Unidad","Santa Cruz","grandes","04/02/2012","Trinidad"
"Durazno","Amarillo","0   Bs.-/Caja de 23 Kg","20   Bs.-/Kilo","Santa Cruz","","04/02/2012","Trinidad"
"Espinaca","Comun","0   Bs.-/Bolsa Grande","4   Bs.-/3 Libras","Santa Cruz","","04/02/2012","Trinidad"
"Haba","Comun (en vaina)","0   Bs.-/Bolsa (2@)","8   Bs.-/3 Libras","Santa Cruz","","04/02/2012","Trinidad"
"Huevo","Criollo","0   Bs.-/100 U.","100   Bs.-/100 U.","Trinidad","gallina criollla","04/02/2012","Trinidad"
"Huevo","de Granja","0   Bs.-/100 U.","53   Bs.-/100 U.","Santa Cruz","primera","04/02/2012","Trinidad"
"Lechuga","Crespa","0   Bs.-/Canasta","2   Bs.-/Unidad","Santa Cruz","","04/02/2012","Trinidad"
"Lechuga","Escarola","0   Bs.-/Canasta","5   Bs.-/Unidad","Santa Cruz","","04/02/2012","Trinidad"
"Lima","Criolla","0   Bs.-/100 U.","7   Bs.-/25 U.","Beni","","04/02/2012","Trinidad"
"Limon","Criollo","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","04/02/2012","Trinidad"
"Limon","de Licuar","0   Bs.-/100 U.","10   Bs.-/25 U.","Santa Cruz","","04/02/2012","Trinidad"
"Locoto","Cochabambino","0   Bs.-/Arroba (@)","8   Bs.-/3 Libras","Santa Cruz","","04/02/2012","Trinidad"
"Maiz","Choclo","0   Bs.-/100 U.","24   Bs.-/Docena","Beni","tiernos","04/02/2012","Trinidad"
"Maiz","Duro","0   Bs.-/qq","4   Bs.-/Kilo","Santa Cruz","","04/02/2012","Trinidad"
"Mandarina","Japonesa","0   Bs.-/100 U.","10   Bs.-/25 U.","La Paz","","04/02/2012","Trinidad"
"Mani","Pelado","0   Bs.-/Arroba (@)","20   Bs.-/Kilo","Santa Cruz","","04/02/2012","Trinidad"
"Manzana","Lanin royal","0   Bs.-/Caja de 150U.","2   Bs.-/Unidad","Santa Cruz","","04/02/2012","Trinidad"
